subject,supergame,period,action,opponentAction
T1S1S07,34,9,D,D
T1S1S07,34,10,D,D
T1S1S07,34,11,D,D
T1S1S07,34,12,D,D
T1S1S07,34,13,D,D
T1S1S07,34,14,D,D
T1S1S07,34,15,D,D
T1S1S07,34,16,D,D
T1S1S07,34,17,D,D
T1S1S07,35,1,C,C
T1S1S07,35,2,C,C
T1S1S07,35,3,C,C
T1S1S07,35,4,D,C
T1S1S07,35,5,D,C
T1S1S07,35,6,C,D
T1S1S07,35,7,D,C
T1S1S07,35,8,D,C
T1S1S07,35,9,C,D
T1S1S07,35,10,D,C
T1S1S07,35,11,D,C
T1S1S07,35,12,C,D
T1S1S07,35,13,D,C
T1S1S07,36,1,C,C
T1S1S07,36,2,C,C
T1S1S07,36,3,C,C
T1S1S07,36,4,D,C
T1S1S07,36,5,D,D
T1S1S07,36,6,D,D
T1S1S07,36,7,D,D
T1S1S07,36,8,D,D
T1S1S07,36,9,D,D
T1S1S07,36,10,D,D
T1S1S07,36,11,D,D
T1S1S07,36,12,D,D
T1S1S07,36,13,D,D
T1S1S07,36,14,D,D
T1S1S07,36,15,D,D
T1S1S07,36,16,D,D
T1S1S07,36,17,D,D
T1S1S07,36,18,D,D
T1S1S07,36,19,D,D
T1S1S07,36,20,D,D
T1S1S07,36,21,D,D
T1S1S07,36,22,D,D
T1S1S07,36,23,D,D
T1S1S07,36,24,D,D
T1S1S07,36,25,D,D
T1S1S07,36,26,D,D
T1S1S07,36,27,D,D
T1S1S07,36,28,D,D
T1S1S07,36,29,D,D
T1S1S07,36,30,D,D
T1S1S07,36,31,D,D
T1S1S07,36,32,D,D
T1S1S07,36,33,D,D
T1S1S07,36,34,D,D
T1S1S07,36,35,D,D
T1S1S07,36,36,D,D
T1S1S07,36,37,D,D
T1S1S07,37,1,C,C
T1S1S07,37,2,C,C
T1S1S07,37,3,C,C
T1S1S07,37,4,D,C
T1S1S07,38,1,C,C
T1S1S07,38,2,C,C
T1S1S07,38,3,C,C
T1S1S07,38,4,D,C
T1S1S07,38,5,D,D
T1S1S07,38,6,D,D
T1S1S07,38,7,D,D
T1S1S07,38,8,D,D
T1S1S07,38,9,D,D
T1S1S07,38,10,D,D
T1S1S07,38,11,D,D
T1S1S07,38,12,D,D
T1S1S07,38,13,D,D
T1S1S07,38,14,D,D
T1S1S07,38,15,D,D
T1S1S07,38,16,D,D
T1S1S07,38,17,D,D
T1S1S07,38,18,D,D
T1S1S07,39,1,C,C
T1S1S07,39,2,C,C
T1S1S07,39,3,C,C
T1S1S07,40,1,C,C
T1S1S07,40,2,C,C
T1S1S07,40,3,C,C
T1S1S07,40,4,D,C
T1S1S07,40,5,D,D
T1S1S07,40,6,D,D
T1S1S07,40,7,D,D
T1S1S07,40,8,D,D
T1S1S07,40,9,D,D
T1S1S07,40,10,D,D
T1S1S07,40,11,D,D
T1S1S07,40,12,D,D
T1S1S07,40,13,D,D
T1S1S07,40,14,D,D
T1S1S07,40,15,D,D
T1S1S07,40,16,D,D
T1S1S07,40,17,D,D
T1S1S07,40,18,D,D
T1S1S07,40,19,D,D
T1S1S07,40,20,D,D
T1S1S07,40,21,D,D
T1S1S07,40,22,D,D
T1S1S07,40,23,D,D
T1S1S07,40,24,D,D
T1S1S07,41,1,C,C
T1S1S07,41,2,C,C
T1S1S07,41,3,C,C
T1S1S07,41,4,D,C
T1S1S07,41,5,D,C
T1S1S07,41,6,C,D
T1S1S07,41,7,D,C
T1S1S07,41,8,D,C
T1S1S07,41,9,C,D
T1S1S07,41,10,D,C
T1S1S07,41,11,D,C
T1S1S07,41,12,C,D
T1S1S07,41,13,D,C
T1S1S07,41,14,D,C
T1S1S07,42,1,C,C
T1S1S07,42,2,C,C
T1S1S07,42,3,C,C
T1S1S07,42,4,D,D
T1S1S07,42,5,D,D
T1S1S07,43,1,C,C
T1S1S07,43,2,C,C
T1S1S07,43,3,C,C
T1S1S07,43,4,D,D
T1S1S07,43,5,D,D
T1S1S07,43,6,D,D
T1S1S07,43,7,D,D
T1S1S07,43,8,D,D
T1S1S07,43,9,D,C
T1S1S07,43,10,D,C
T1S1S07,44,1,C,C
T1S1S07,44,2,C,C
T1S1S07,44,3,C,C
T1S1S07,44,4,D,D
T1S1S07,44,5,D,D
T1S1S07,44,6,D,D
T1S1S07,44,7,D,D
T1S1S07,44,8,D,D
T1S1S07,44,9,D,D
T1S1S07,44,10,D,D
T1S1S07,44,11,D,D
T1S1S07,44,12,D,D
T1S1S07,44,13,D,D
T1S1S07,44,14,D,D
T1S1S07,44,15,D,D
T1S1S07,44,16,D,D
T1S1S07,44,17,D,D
T1S1S07,44,18,D,D
T1S1S07,44,19,D,D
T1S1S07,44,20,D,D
T1S1S07,44,21,D,D
T1S1S07,44,22,D,D
T1S1S07,44,23,D,D
T1S1S07,44,24,D,D
T1S1S07,44,25,D,D
T1S1S07,44,26,D,D
T1S1S07,44,27,D,D
T1S1S07,44,28,D,D
T1S1S07,44,29,D,D
T1S1S07,44,30,D,D
T1S1S07,44,31,D,D
T1S1S07,44,32,D,D
T1S1S07,44,33,D,D
T1S1S07,44,34,D,D
T1S1S07,44,35,D,D
T1S1S07,44,36,D,D
T1S1S07,44,37,D,D
T1S1S07,44,38,D,D
T1S1S07,44,39,D,D
T1S1S07,44,40,D,D
T1S1S07,44,41,D,D
T1S1S07,44,42,D,D
T1S1S07,44,43,D,D
T1S1S07,44,44,D,D
T1S1S07,44,45,D,D
T1S1S07,44,46,D,D
T1S1S07,44,47,D,D
T1S1S07,44,48,D,D
T1S1S07,44,49,D,D
T1S1S07,44,50,D,D
T1S1S07,44,51,D,D
T1S1S07,44,52,D,D
T1S1S07,44,53,D,D
T1S1S07,44,54,D,D
T1S1S07,44,55,D,D
T1S1S07,44,56,D,D
T1S1S07,44,57,D,D
T1S1S07,45,1,C,C
T1S1S07,45,2,C,C
T1S1S07,45,3,C,C
T1S1S07,45,4,D,C
T1S1S07,45,5,D,C
T1S1S07,45,6,C,D
T1S1S07,45,7,D,C
T1S1S07,45,8,D,C
T1S1S07,45,9,C,D
T1S1S07,46,1,C,C
T1S1S07,46,2,C,C
T1S1S07,46,3,C,C
T1S1S07,46,4,D,C
T1S1S07,46,5,D,D
T1S1S07,46,6,D,D
T1S1S07,46,7,D,D
T1S1S07,46,8,D,D
T1S1S07,46,9,D,D
T1S1S07,46,10,D,D
T1S1S07,46,11,D,D
T1S1S07,46,12,D,D
T1S1S07,46,13,D,D
T1S1S07,46,14,D,D
T1S1S07,46,15,D,D
T1S1S07,46,16,D,D
T1S1S07,46,17,D,D
T1S1S07,46,18,D,D
T1S1S07,46,19,D,D
T1S1S07,46,20,D,D
T1S1S07,46,21,D,D
T1S1S07,46,22,D,D
T1S1S07,46,23,D,D
T1S1S07,46,24,D,D
T1S1S07,46,25,D,D
T1S1S07,46,26,D,D
T1S1S07,46,27,D,D
T1S1S07,46,28,D,D
T1S1S07,46,29,D,D
T1S1S07,46,30,D,D
T1S1S07,46,31,D,D
T1S1S07,46,32,D,D
T1S1S07,46,33,D,D
T1S1S07,46,34,D,D
T1S1S07,46,35,D,D
T1S1S07,46,36,D,D
T1S1S07,46,37,D,D
T1S1S07,46,38,D,D
T1S1S07,46,39,D,D
T1S1S07,46,40,D,D
T1S1S07,46,41,D,D
T1S1S07,46,42,D,D
T1S1S07,46,43,D,D
T1S1S07,46,44,D,D
T1S1S07,46,45,D,D
T1S1S07,46,46,D,D
T1S1S07,46,47,D,D
T1S1S07,46,48,D,D
T1S1S07,46,49,D,D
T1S1S07,46,50,D,D
T1S1S07,46,51,D,D
T1S1S07,46,52,D,D
T1S1S07,46,53,D,D
T1S1S07,46,54,D,D
T1S1S07,46,55,D,D
T1S1S07,47,1,C,D
T1S1S07,47,2,D,D
T1S1S07,47,3,D,D
T1S1S07,47,4,D,D
T1S1S07,47,5,D,D
T1S1S07,47,6,D,D
T1S1S07,47,7,D,D
T1S1S07,47,8,D,D
T1S1S07,47,9,D,D
T1S1S07,47,10,D,D
T1S1S07,47,11,D,D
T1S1S07,47,12,D,D
T1S1S07,47,13,D,D
T1S1S07,47,14,D,D
T1S1S07,47,15,D,D
T1S1S07,47,16,D,D
T1S1S07,47,17,D,D
T1S1S07,47,18,D,D
T1S1S07,47,19,D,D
T1S1S07,47,20,D,D
T1S1S07,47,21,D,D
T1S1S07,47,22,D,D
T1S1S07,47,23,D,D
T1S1S07,47,24,D,D
T1S1S07,47,25,D,D
T1S1S07,47,26,D,D
T1S1S07,47,27,D,D
T1S1S07,47,28,D,D
T1S1S07,47,29,D,D
T1S1S07,47,30,D,D
T1S1S07,47,31,D,D
T1S1S07,47,32,D,D
T1S1S07,47,33,D,D
T1S1S07,47,34,D,D
T1S1S07,47,35,D,D
T1S1S07,47,36,D,D
T1S1S07,47,37,D,D
T1S1S07,47,38,D,D
T1S1S07,47,39,D,D
T1S1S07,47,40,D,D
T1S1S07,47,41,D,D
T1S1S07,47,42,D,D
T1S1S07,47,43,D,D
T1S1S07,47,44,D,D
T1S1S07,47,45,D,D
T1S1S07,47,46,D,D
T1S1S07,48,1,C,C
T1S1S07,48,2,C,C
T1S1S07,48,3,C,C
T1S1S07,48,4,D,C
T1S1S07,48,5,D,D
T1S1S07,48,6,D,D
T1S1S07,48,7,D,D
T1S1S07,48,8,D,D
T1S1S07,48,9,D,D
T1S1S07,48,10,D,D
T1S1S07,49,1,C,C
T1S1S07,49,2,C,C
T1S1S07,49,3,C,C
T1S1S07,49,4,D,C
T1S1S07,49,5,D,D
T1S1S07,49,6,D,D
T1S1S07,49,7,D,D
T1S1S07,49,8,D,D
T1S1S07,49,9,D,D
T1S1S07,49,10,D,D
T1S1S07,49,11,D,D
T1S1S07,49,12,D,D
T1S1S07,49,13,D,D
T1S1S07,49,14,D,D
T1S1S07,49,15,D,D
T1S1S07,49,16,D,D
T1S1S07,49,17,D,D
T1S1S07,49,18,D,D
T1S1S07,49,19,D,D
T1S1S07,49,20,D,D
T1S1S07,49,21,D,D
T1S1S07,49,22,D,D
T1S1S07,49,23,D,D
T1S1S07,49,24,D,D
T1S1S07,49,25,D,D
T1S1S07,49,26,D,D
T1S1S07,49,27,D,D
T1S1S07,49,28,D,D
T1S1S07,49,29,D,D
T1S1S07,50,1,C,D
T1S1S07,50,2,D,D
T1S1S07,50,3,D,D
T1S1S07,50,4,D,D
T1S1S07,50,5,D,D
T1S1S07,50,6,D,D
T1S1S07,50,7,D,D
T1S1S07,50,8,D,D
T1S1S07,50,9,D,D
T1S1S07,50,10,D,D
T1S1S07,50,11,D,D
T1S1S07,50,12,D,D
T1S1S07,50,13,D,D
T1S1S07,50,14,D,D
T1S1S07,50,15,D,D
T1S1S09,1,1,C,D
T1S1S09,1,2,C,D
T1S1S09,1,3,D,D
T1S1S09,1,4,D,C
T1S1S09,1,5,C,D
T1S1S09,1,6,D,D
T1S1S09,1,7,D,D
T1S1S09,1,8,D,C
T1S1S09,1,9,D,D
T1S1S09,1,10,D,D
T1S1S09,1,11,C,C
T1S1S09,1,12,D,C
T1S1S09,1,13,D,D
T1S1S09,1,14,C,C
T1S1S09,1,15,D,D
T1S1S09,1,16,D,C
T1S1S09,1,17,D,C
T1S1S09,1,18,D,D
T1S1S09,1,19,D,D
T1S1S09,1,20,D,D
T1S1S09,1,21,C,C
T1S1S09,1,22,D,C
T1S1S09,1,23,D,D
T1S1S09,2,1,D,C
T1S1S09,2,2,D,C
T1S1S09,2,3,D,C
T1S1S09,2,4,D,C
T1S1S09,2,5,D,D
T1S1S09,2,6,D,D
T1S1S09,2,7,C,D
T1S1S09,2,8,D,D
T1S1S09,2,9,D,D
T1S1S09,2,10,C,D
T1S1S09,2,11,D,D
T1S1S09,2,12,D,D
T1S1S09,2,13,D,D
T1S1S09,2,14,D,D
T1S1S09,2,15,D,D
T1S1S09,2,16,C,D
T1S1S09,2,17,C,D
T1S1S09,2,18,D,D
T1S1S09,2,19,C,D
T1S1S09,2,20,C,D
T1S1S09,2,21,C,D
T1S1S09,2,22,C,C
T1S1S09,2,23,D,C
T1S1S09,2,24,D,D
T1S1S09,2,25,C,D
T1S1S09,2,26,D,C
T1S1S09,2,27,C,C
T1S1S09,2,28,D,C
T1S1S09,2,29,D,D
T1S1S09,2,30,D,D
T1S1S09,2,31,C,D
T1S1S09,3,1,C,D
T1S1S09,3,2,D,D
T1S1S09,3,3,D,C
T1S1S09,3,4,D,C
T1S1S09,3,5,D,D
T1S1S09,3,6,C,C
T1S1S09,3,7,D,C
T1S1S09,3,8,D,D
T1S1S09,3,9,C,D
T1S1S09,3,10,D,D
T1S1S09,3,11,D,D
T1S1S09,3,12,D,C
T1S1S09,3,13,D,C
T1S1S09,3,14,D,D
T1S1S09,3,15,C,C
T1S1S09,3,16,D,C
T1S1S09,3,17,D,D
T1S1S09,3,18,D,D
T1S1S09,3,19,C,D
T1S1S09,3,20,D,D
T1S1S09,4,1,D,D
T1S1S09,4,2,D,D
T1S1S09,4,3,D,D
T1S1S09,4,4,C,D
T1S1S09,4,5,D,C
T1S1S09,4,6,D,C
T1S1S09,4,7,D,C
T1S1S09,4,8,D,C
T1S1S09,4,9,D,C
T1S1S09,4,10,D,C
T1S1S09,4,11,D,D
T1S1S09,4,12,D,D
T1S1S09,4,13,C,D
T1S1S09,4,14,C,D
T1S1S09,4,15,C,D
T1S1S09,4,16,C,D
T1S1S09,4,17,D,D
T1S1S09,4,18,C,C
T1S1S09,4,19,D,C
T1S1S09,4,20,D,C
T1S1S09,4,21,C,D
T1S1S09,4,22,C,D
T1S1S09,4,23,D,D
T1S1S09,4,24,D,D
T1S1S09,4,25,C,D
T1S1S09,4,26,D,C
T1S1S09,5,1,D,C
T1S1S09,5,2,D,C
T1S1S09,5,3,D,D
T1S1S09,5,4,C,D
T1S1S09,5,5,D,D
T1S1S09,5,6,C,D
T1S1S09,5,7,D,D
T1S1S09,5,8,D,C
T1S1S09,5,9,D,C
T1S1S09,5,10,D,D
T1S1S09,6,1,D,C
T1S1S09,7,1,D,C
T1S1S09,7,2,D,C
T1S1S09,7,3,D,C
T1S1S09,7,4,D,C
T1S1S09,7,5,D,C
T1S1S09,7,6,D,D
T1S1S09,7,7,D,D
T1S1S09,7,8,C,D
T1S1S09,7,9,C,D
T1S1S09,7,10,C,D
T1S1S09,7,11,D,C
T1S1S09,7,12,D,D
T1S1S09,7,13,D,D
T1S1S09,7,14,C,D
T1S1S09,8,1,D,C
T1S1S09,8,2,D,D
T1S1S09,8,3,C,D
T1S1S09,8,4,D,C
T1S1S09,8,5,D,D
T1S1S09,9,1,D,C
T1S1S09,9,2,D,C
T1S1S09,9,3,D,D
T1S1S09,9,4,D,D
T1S1S09,9,5,C,D
T1S1S09,9,6,C,D
T1S1S09,9,7,C,D
T1S1S09,9,8,D,D
T1S1S09,9,9,D,D
T1S1S09,9,10,D,D
T1S1S09,9,11,C,D
T1S1S09,9,12,D,D
T1S1S09,9,13,D,C
T1S1S09,9,14,D,D
T1S1S09,9,15,D,C
T1S1S09,9,16,D,D
T1S1S09,9,17,D,D
T1S1S09,9,18,C,D
T1S1S09,9,19,D,D
T1S1S09,9,20,D,D
T1S1S09,9,21,D,D
T1S1S09,9,22,D,D
T1S1S09,9,23,C,D
T1S1S09,9,24,D,D
T1S1S09,9,25,C,D
T1S1S09,9,26,C,D
T1S1S09,9,27,C,D
T1S1S09,9,28,C,D
T1S1S09,9,29,C,D
T1S1S09,9,30,D,D
T1S1S09,9,31,D,D
T1S1S09,9,32,D,D
T1S1S09,9,33,C,D
T1S1S09,9,34,D,D
T1S1S09,9,35,D,D
T1S1S09,9,36,C,D
T1S1S09,9,37,D,D
T1S1S09,9,38,D,D
T1S1S09,9,39,D,D
T1S1S09,9,40,D,D
T1S1S09,9,41,D,D
T1S1S09,9,42,D,D
T1S1S09,9,43,D,C
T1S1S09,9,44,D,C
T1S1S09,9,45,D,C
T1S1S09,9,46,D,C
T1S1S09,9,47,D,D
T1S1S09,9,48,D,D
T1S1S09,9,49,D,D
T1S1S09,9,50,D,D
T1S1S09,9,51,D,D
T1S1S09,9,52,D,D
T1S1S09,9,53,D,D
T1S1S09,9,54,D,D
T1S1S09,9,55,D,D
T1S1S09,9,56,D,D
T1S1S09,9,57,D,D
T1S1S09,9,58,D,D
T1S1S09,9,59,D,D
T1S1S09,9,60,D,D
T1S1S09,9,61,D,D
T1S1S09,9,62,D,D
T1S1S09,9,63,D,D
T1S1S09,9,64,D,D
T1S1S09,9,65,D,D
T1S1S09,9,66,D,D
T1S1S09,9,67,D,D
T1S1S09,9,68,D,D
T1S1S09,9,69,D,D
T1S1S09,9,70,D,D
T1S1S09,9,71,D,D
T1S1S09,9,72,D,D
T1S1S09,9,73,D,D
T1S1S09,9,74,D,D
T1S1S09,9,75,D,D
T1S1S09,9,76,C,D
T1S1S09,9,77,D,D
T1S1S09,9,78,C,D
T1S1S09,9,79,D,D
T1S1S09,9,80,D,D
T1S1S09,9,81,C,D
T1S1S09,9,82,C,D
T1S1S09,9,83,C,D
T1S1S09,9,84,C,D
T1S1S09,10,1,C,C
T1S1S09,10,2,C,C
T1S1S09,10,3,C,C
T1S1S09,10,4,C,C
T1S1S09,11,1,C,C
T1S1S09,11,2,D,C
T1S1S09,11,3,C,D
T1S1S09,11,4,D,D
T1S1S09,11,5,D,D
T1S1S09,11,6,D,D
T1S1S09,11,7,C,D
T1S1S09,11,8,C,D
T1S1S09,11,9,C,D
T1S1S09,11,10,D,D
T1S1S09,11,11,D,D
T1S1S09,11,12,D,D
T1S1S09,11,13,C,D
T1S1S09,11,14,C,D
T1S1S09,11,15,C,D
T1S1S09,11,16,D,D
T1S1S09,11,17,D,D
T1S1S09,11,18,D,D
T1S1S09,11,19,D,D
T1S1S09,11,20,D,D
T1S1S09,11,21,D,D
T1S1S09,11,22,D,D
T1S1S09,11,23,D,D
T1S1S09,11,24,D,D
T1S1S09,11,25,D,D
T1S1S09,11,26,D,D
T1S1S09,11,27,C,D
T1S1S09,11,28,C,D
T1S1S09,11,29,C,C
T1S1S09,11,30,D,C
T1S1S09,11,31,C,D
T1S1S09,11,32,D,D
T1S1S09,11,33,D,D
T1S1S09,11,34,D,D
T1S1S09,11,35,D,D
T1S1S09,11,36,D,D
T1S1S09,11,37,D,D
T1S1S09,11,38,D,D
T1S1S09,11,39,C,D
T1S1S09,11,40,C,D
T1S1S09,11,41,C,D
T1S1S09,11,42,D,D
T1S1S09,11,43,D,D
T1S1S09,11,44,D,D
T1S1S09,11,45,D,D
T1S1S09,11,46,D,D
T1S1S09,11,47,D,D
T1S1S09,11,48,D,D
T1S1S09,11,49,C,D
T1S1S09,11,50,C,D
T1S1S09,11,51,C,D
T1S1S09,11,52,D,D
T1S1S09,11,53,D,D
T1S1S09,11,54,D,D
T1S1S09,11,55,D,D
T1S1S09,11,56,D,D
T1S1S09,11,57,D,D
T1S1S09,11,58,D,D
T1S1S09,11,59,C,D
T1S1S09,11,60,C,D
T1S1S09,11,61,D,D
T1S1S09,11,62,D,D
T1S1S09,11,63,D,D
T1S1S09,11,64,D,D
T1S1S09,11,65,D,D
T1S1S09,11,66,D,D
T1S1S09,11,67,D,D
T1S1S09,11,68,C,D
T1S1S09,11,69,C,D
T1S1S09,11,70,D,D
T1S1S09,11,71,D,D
T1S1S09,11,72,D,D
T1S1S09,11,73,D,D
T1S1S09,11,74,D,D
T1S1S09,11,75,D,D
T1S1S09,11,76,D,D
T1S1S09,11,77,C,D
T1S1S09,11,78,C,D
T1S1S09,11,79,D,C
T1S1S09,11,80,C,D
T1S1S09,11,81,D,D
T1S1S09,11,82,D,D
T1S1S09,11,83,D,D
T1S1S09,11,84,D,D
T1S1S09,11,85,D,D
T1S1S09,11,86,D,D
T1S1S09,11,87,D,D
T1S1S09,11,88,C,D
T1S1S09,11,89,C,D
T1S1S09,11,90,D,C
T1S1S09,11,91,C,D
T1S1S09,11,92,D,D
T1S1S09,11,93,D,D
T1S1S09,11,94,D,D
T1S1S09,11,95,D,D
T1S1S09,11,96,D,D
T1S1S09,11,97,D,D
T1S1S09,11,98,D,D
T1S1S09,11,99,C,D
T1S1S09,12,1,C,C
T1S1S09,12,2,C,C
T1S1S09,12,3,C,C
T1S1S09,12,4,C,D
T1S1S09,12,5,C,D
T1S1S09,12,6,D,D
T1S1S09,12,7,D,D
T1S1S09,12,8,D,D
T1S1S09,12,9,D,D
T1S1S09,12,10,D,D
T1S1S09,12,11,D,D
T1S1S09,12,12,D,D
T1S1S09,12,13,C,D
T1S1S09,12,14,C,C
T1S1S09,12,15,C,C
T1S1S09,12,16,C,C
T1S1S09,12,17,C,C
T1S1S09,12,18,C,C
T1S1S09,12,19,C,C
T1S1S09,12,20,C,C
T1S1S09,12,21,C,C
T1S1S09,12,22,C,C
T1S1S09,12,23,C,C
T1S1S09,12,24,C,C
T1S1S09,12,25,C,C
T1S1S09,12,26,C,C
T1S1S09,13,1,C,C
T1S1S09,13,2,C,D
T1S1S09,13,3,C,D
T1S1S09,13,4,D,D
T1S1S09,13,5,D,D
T1S1S09,13,6,D,D
T1S1S09,13,7,D,D
T1S1S09,13,8,D,D
T1S1S09,13,9,D,D
T1S1S09,13,10,D,D
T1S1S09,13,11,C,D
T1S1S09,13,12,C,D
T1S1S09,13,13,D,D
T1S1S09,13,14,D,D
T1S1S09,13,15,D,C
T1S1S09,14,1,C,D
T1S1S09,14,2,C,C
T1S1S09,14,3,C,C
T1S1S09,14,4,C,C
T1S1S09,14,5,C,C
T1S1S09,14,6,C,C
T1S1S09,14,7,C,C
T1S1S09,15,1,C,D
T1S1S09,15,2,C,C
T1S1S09,15,3,C,C
T1S1S09,15,4,C,C
T1S1S09,15,5,C,D
T1S1S09,15,6,C,C
T1S1S09,15,7,C,D
T1S1S09,15,8,C,D
T1S1S09,15,9,D,C
T1S1S09,15,10,C,C
T1S1S09,15,11,C,C
T1S1S09,15,12,C,D
T1S1S09,15,13,C,C
T1S1S09,15,14,C,C
T1S1S09,15,15,C,C
T1S1S09,15,16,C,C
T1S1S09,15,17,C,C
T1S1S09,15,18,C,C
T1S1S09,15,19,C,C
T1S1S09,15,20,C,C
T1S1S09,15,21,C,C
T1S1S09,15,22,C,C
T1S1S09,15,23,C,C
T1S1S09,15,24,C,C
T1S1S09,15,25,C,C
T1S1S09,15,26,C,C
T1S1S09,15,27,C,C
T1S1S09,15,28,C,C
T1S1S09,15,29,C,C
T1S1S09,15,30,C,C
T1S1S09,15,31,C,C
T1S1S09,16,1,C,D
T1S1S09,16,2,C,C
T1S1S09,16,3,C,C
T1S1S09,16,4,C,C
T1S1S09,16,5,C,C
T1S1S09,16,6,C,C
T1S1S09,16,7,C,C
T1S1S09,16,8,C,C
T1S1S09,16,9,C,C
T1S1S09,16,10,C,C
T1S1S09,16,11,C,C
T1S1S09,16,12,C,C
T1S1S09,16,13,C,C
T1S1S09,17,1,C,D
T1S1S09,17,2,C,D
T1S1S09,17,3,D,D
T1S1S09,18,1,C,C
T1S1S09,18,2,C,C
T1S1S09,18,3,C,C
T1S1S09,18,4,C,C
T1S1S09,18,5,C,C
T1S1S09,18,6,C,C
T1S1S09,18,7,C,D
T1S1S09,18,8,C,C
T1S1S09,18,9,C,C
T1S1S09,18,10,C,C
T1S1S09,18,11,C,D
T1S1S09,18,12,C,D
T1S1S09,18,13,D,D
T1S1S09,18,14,D,D
T1S1S09,18,15,D,D
T1S1S09,18,16,D,D
T1S1S09,18,17,D,D
T1S1S09,18,18,D,D
T1S1S09,18,19,D,D
T1S1S09,18,20,C,D
T1S1S09,18,21,C,D
T1S1S09,18,22,D,C
T1S1S09,18,23,C,D
T1S1S09,18,24,D,D
T1S1S09,18,25,D,D
T1S1S09,19,1,C,C
T1S1S09,19,2,C,C
T1S1S09,19,3,C,C
T1S1S09,19,4,D,C
T1S1S09,19,5,C,D
T1S1S09,19,6,D,D
T1S1S09,19,7,D,D
T1S1S09,19,8,D,D
T1S1S09,19,9,D,D
T1S1S09,19,10,D,D
T1S1S09,19,11,C,D
T1S1S09,19,12,C,D
T1S1S09,19,13,D,D
T1S1S09,19,14,D,D
T1S1S09,19,15,D,D
T1S1S09,19,16,D,D
T1S1S09,19,17,D,D
T1S1S09,19,18,C,D
T1S1S09,20,1,C,C
T1S1S09,20,2,C,C
T1S1S09,21,1,C,C
T1S1S09,21,2,C,C
T1S1S09,21,3,C,C
T1S1S09,21,4,D,C
T1S1S09,21,5,C,D
T1S1S09,21,6,D,C
T1S1S09,21,7,C,D
T1S1S09,21,8,D,C
T1S1S09,21,9,C,D
T1S1S09,21,10,D,C
T1S1S09,21,11,C,D
T1S1S09,21,12,D,C
T1S1S09,21,13,C,D
T1S1S09,22,1,C,C
T1S1S09,22,2,C,C
T1S1S09,22,3,C,C
T1S1S09,22,4,D,C
T1S1S09,22,5,C,D
T1S1S09,22,6,D,D
T1S1S09,22,7,D,D
T1S1S09,22,8,D,D
T1S1S09,22,9,D,D
T1S1S09,22,10,D,D
T1S1S09,22,11,C,D
T1S1S09,22,12,C,D
T1S1S09,22,13,D,D
T1S1S09,22,14,D,D
T1S1S09,22,15,D,D
T1S1S09,23,1,C,C
T1S1S09,23,2,C,C
T1S1S09,23,3,C,C
T1S1S09,23,4,D,C
T1S1S09,23,5,C,D
T1S1S09,23,6,D,D
T1S1S09,23,7,D,D
T1S1S09,23,8,D,D
T1S1S09,23,9,D,D
T1S1S09,23,10,D,D
T1S1S09,23,11,C,D
T1S1S09,23,12,C,D
T1S1S09,23,13,D,D
T1S1S09,23,14,D,D
T1S1S09,23,15,D,D
T1S1S09,23,16,D,D
T1S1S09,23,17,D,D
T1S1S09,23,18,C,D
T1S1S09,23,19,C,D
T1S1S09,23,20,D,D
T1S1S09,23,21,D,D
T1S1S09,23,22,D,D
T1S1S09,23,23,D,D
T1S1S09,23,24,D,D
T1S1S09,23,25,C,D
T1S1S09,23,26,C,D
T1S1S09,23,27,D,D
T1S1S09,23,28,D,D
T1S1S09,23,29,D,D
T1S1S09,23,30,D,D
T1S1S09,23,31,D,D
T1S1S09,23,32,C,D
T1S1S09,23,33,C,D
T1S1S09,23,34,D,D
T1S1S09,23,35,D,D
T1S1S09,23,36,D,D
T1S1S09,23,37,D,D
T1S1S09,23,38,D,D
T1S1S09,23,39,C,D
T1S1S09,23,40,C,D
T1S1S09,23,41,D,D
T1S1S09,24,1,C,C
T1S1S09,24,2,C,C
T1S1S09,24,3,C,C
T1S1S09,24,4,D,C
T1S1S09,24,5,C,C
T1S1S09,24,6,C,C
T1S1S09,24,7,C,C
T1S1S09,24,8,D,C
T1S1S09,24,9,C,C
T1S1S09,24,10,C,C
T1S1S09,24,11,C,C
T1S1S09,24,12,D,C
T1S1S09,25,1,C,C
T1S1S09,25,2,C,C
T1S1S09,25,3,C,C
T1S1S09,25,4,D,C
T1S1S09,25,5,C,D
T1S1S09,25,6,D,C
T1S1S09,25,7,C,D
T1S1S09,25,8,D,C
T1S1S09,25,9,C,C
T1S1S09,25,10,C,C
T1S1S09,25,11,C,C
T1S1S09,25,12,D,C
T1S1S09,25,13,C,D
T1S1S09,26,1,C,C
T1S1S09,26,2,C,C
T1S1S09,26,3,C,C
T1S1S09,27,1,C,C
T1S1S09,28,1,C,C
T1S1S09,28,2,C,C
T1S1S09,28,3,C,C
T1S1S09,28,4,D,C
T1S1S09,28,5,C,D
T1S1S09,28,6,D,C
T1S1S09,28,7,C,D
T1S1S09,28,8,D,C
T1S1S09,28,9,C,D
T1S1S09,29,1,C,C
T1S1S09,29,2,C,C
T1S1S09,29,3,C,C
T1S1S09,29,4,D,C
T1S1S09,29,5,C,D
T1S1S09,29,6,D,D
T1S1S09,29,7,D,C
T1S1S09,29,8,C,C
T1S1S09,29,9,C,C
T1S1S09,29,10,C,C
